g	infid_local	infid_remote	ps_local	ps_remote
0.0	0.6	0.6	0.8185941043083906	0.9088857009167991
0.1	0.6007712125685577	0.5998071235454722	0.8154466532922281	0.9080868658931495
0.2	0.603085411961892	0.599226413800654	0.8061098717918179	0.9057065681746832
0.3	0.6069436375645811	0.5982516918643817	0.7908933005479348	0.9017926008763328
0.4	0.6123454595959814	0.5968728663613533	0.7702897851879837	0.8964219374911501
0.5	0.61928570056511	0.595076241113755	0.7449437348106402	0.8896969822233799
0.6	0.6277497719242884	0.5928449404088922	0.715611837607117	0.8817408248549332
0.7000000000000001	0.6377075506184656	0.5901594455035463	0.6831202879810496	0.8726919163989771
0.8	0.6491057063072401	0.5869982332178842	0.6483224762015662	0.8626985941744948
0.8999999999999999	0.6618583996634433	0.5833385043751182	0.6120604711517035	0.8519138461063307
1.0	0.6758363296889701	0.5791569866735119	0.5751326795216014	0.8404906257952983
1.0999999999999999	0.6908542475374775	0.574430793590548	0.5382690050030026	0.8285779287037955
1.2	0.7066573180959376	0.5691383183271996	0.502113844263231	0.8163177331437452
1.3	0.7229071424837665	0.5632601397324458	0.46721646788563126	0.8038428128076347
1.4000000000000001	0.7391688855673235	0.5567799156474658	0.4340278005009629	0.7912753510049868
1.5	0.7549017730949075	0.5496852381639353	0.40290233280133886	0.7787262358301282
1.6	0.7694561416557633	0.541968424886907	0.3741038278651587	0.7662948904453906
1.7000000000000002	0.7820810182260434	0.5336272204619485	0.3478135660680179	0.7540694899552126
1.7999999999999998	0.7919464852925463	0.524665383475585	0.3241400464443393	0.742127430178239
1.9	0.7981843236597553	0.5150931355445405	0.3031292766029713	0.7305359375123779
2.0	0.7999480979392588	0.5049274521812921	0.2847750008645938	0.7193527370656267
2.1	0.7964897517597442	0.4941921790394198	0.26902841377357545	0.7086267235960437
2.1999999999999997	0.7872444090463027	0.4829179624826373	0.25580707173391604	0.6983986034411349
2.3	0.7719098926157267	0.47114199001262147	0.2450028457940342	0.6887014939115952
2.4	0.7505046697433568	0.4589075436752096	0.23648885538220926	0.6795614792100592
2.5	0.7233895652118068	0.4462633777051993	0.23012539064839083	0.670998129313694
2.6	0.691245272886738	0.43326293978999453	0.2257648755657618	0.6630249914267184
2.7	0.6550078082325036	0.41996346278266217	0.22325595056168904	0.6556500637448528
2.8000000000000003	0.6157740729100791	0.4064249598385279	0.22244676699939453	0.6488762595168852
2.9000000000000004	0.5746959485654521	0.39270916024644575	0.22318759026157428	0.642701866701431
3.0	0.53288181782852	0.3788784253057831	0.225332806556503	0.6371210056261924
3.1	0.4913197244043943	0.36499468330868134	0.22874242315480953	0.6321240844482193
3.2	0.4508290417763303	0.35111842010117755	0.23328314420709265	0.6276982501603728
3.3000000000000003	0.4120404082086129	0.3373077571068155	0.23882909572387986	0.6238278314981673
3.4000000000000004	0.3753987565003436	0.32361764256134307	0.2452622644796754	0.6204947693613379
3.5000000000000004	0.3411820901555269	0.31009917459055814	0.2524727070190156	0.617679030191775
3.5999999999999996	0.3095287431366014	0.29679906726294125	0.2603585768885947	0.6153589980231181
3.6999999999999997	0.2804672740686214	0.2837592634293402	0.2688260108565408	0.6135118415065459
3.8	0.2539450111789673	0.27101669150231933	0.27778890827876096	0.6121138529992228
3.9	0.22985299834919393	0.2586031576847938	0.2871686319449943	0.6111407576713496
4.0	0.2080464233182504	0.2465453607512904	0.2968936536585117	0.6105679914620701
4.1000000000000005	0.18836048677790507	0.23486501340140464	0.3068991634256942	0.6103709475336012
4.2	0.17062216402774377	0.22357905241272902	0.3171266573952702	0.6105251915976055
4.3	0.1546585263284571	0.2126999191975688	0.3275235165268103	0.6110066470962355
4.3999999999999995	0.14030232928355024	0.20223589273111853	0.33804258531843284	0.6117917517043462
4.5	0.12739551963981266	0.1921914579532885	0.3486417577210129	0.6128575869811606
